emp_no,salary
484949,67016
485099,99855
485283,82981
485298,68807
485488,96969
485834,76082
485965,42828
48598,59739
486087,59035
486821,53931
487008,96731
487087,58185
487315,70811
487447,64384
487496,67621
487515,50477
487596,82763
487641,41501
48771,69747
487781,61357
488206,69620
488244,67630
488356,54575
488519,89374
488944,84031
488950,55862
489067,59269
489133,61866
489524,61910
489541,75100
48959,77380
489686,92496
489890,99133
489946,99591
490001,72794
490106,82073
490175,63059
490363,56454
490381,58432
490408,73403
490725,91611
491013,47869
491329,56408
491515,82597
491680,54922
492058,98965
492431,97906
492571,69370
492915,95320
493189,63609
493318,65088
49338,54470
493584,81389
494031,80339
494241,42137
494387,42105
494883,92191
495237,46992
495307,92704
495652,71509
495698,66267
49570,86502
495928,44621
495931,43712
496924,74414
497066,61744
497150,67553
49728,79257
497298,70456
49738,67334
497688,46139
497744,56092
498361,97257
498434,53637
498502,97769
498766,78725
49888,95331
499035,97060
499192,66154
499244,66411
499252,56651
499420,85673
499502,56170
499630,58226
499694,65194
50110,67970
50140,75974
50323,60226
50442,50497
50616,52370
50945,90057
50978,63870
51024,81478
51640,69136
51707,71320
51875,78756
51910,77920
52147,41288
52200,44889
52384,80404
52710,55328
52729,80925
52751,51882
52945,68413
53014,59505
53073,56392
53500,82832
53588,86452
53712,68993
53731,64982
53888,55686
53890,67777
53913,62989
53991,72699
54162,99244
54258,54266
54333,93808
54517,66934
54686,98120
54753,61184
54779,61115
54830,73194
54842,95898
54957,69421
55245,58016
55323,94089
55383,68922
55830,58458
55881,70557
55984,66036
56313,56344
56318,75689
56853,61611
56905,98220
57041,79856
57478,58551
57581,44917
57598,57212
57741,53131
58430,69036
58509,97134
58569,81765
58856,91662
59199,79910
59220,70924
59435,70614
59607,99930
59635,53251
60205,59091
60223,70360
60438,49826
60488,75155
60738,53284
60992,83500
61044,68713
61993,74830
62293,64152
62720,54013
63092,67545
63623,51784
63793,82544
63801,60143
63988,40000
64015,54406
64128,93778
64322,79456
64591,66622
64766,75008
64767,70508
64798,64257
65057,66860
65219,92389
65231,84908
65375,75082
65416,55892
65427,46784
65832,89992
65859,66962
65929,51695
66090,99579
66155,84778
66662,59107
66721,43182
66910,87226
67042,69709
67212,57347
67259,79037
67267,67549
67272,67538
67546,70011
67569,72179
67859,64133
67991,69477
68022,44956
68219,76768
68443,49602
68475,62410
68687,58296
68745,71440
69074,60829
69114,72923
69406,78692
69419,57583
69619,99671
70024,79355
70474,48453
70541,77231
70587,63377
70611,99258
70892,60477
70903,43525
71217,96543
71249,62935
71472,71644
71493,60249
71748,79827
71821,98175
71924,47629
71935,84136
72160,58428
72461,55216
72466,46362
72487,50762
72516,65246
72934,75385
73060,60944
73727,69120
73910,72826
74072,51442
74159,67637
74200,55700
74259,67016
74344,60444
74704,128540
74839,50084
75218,84400
75239,61591
75714,63078
76306,48487
76378,98431
76562,96930
76726,52134
76819,79610
76929,65208
77094,78940
77277,70367
77597,57345
77750,40000
77797,42511
78032,80000
78104,61285
78384,82488
78799,47044
78883,48125
79117,68452
79214,67700
79291,70944
79636,56208
79786,66601
79866,40000
80294,85035
80563,85194
80623,86739
81095,89235
81146,59371
81214,94467
81362,51718
81401,68216
81791,47782
81935,52177
81985,51283
82072,42210
82245,71669
82327,61027
82917,70046
83141,60686
83320,58479
83321,68195
83497,90838
83587,53930
83788,60672
84015,90377
84192,56750
84423,40000
84979,48131
85301,42006
85591,76624
86447,91981
87113,59586
87364,74337
87975,87642
88135,48518
88423,77211
89021,89595
89307,91813
89620,67946
89674,50548
89889,51291
90175,65788
90265,86093
90470,73198
90493,68426
90760,54759
91051,62433
91112,77222
91139,69476
91247,70968
91345,64520
91572,57513
91629,62927
91634,73993
91665,84205
92091,52423
92207,61612
92215,56019
92360,53945
92466,96861
92673,76645
93318,40000
93799,65224
93991,44775
94056,40000
94366,45840
94459,73604
94886,64359
95176,81524
95198,58396
95205,78371
95385,46031
95396,40000
95459,55489
95636,76235
95903,49962
96153,56917
96785,62231
97166,45542
97265,53151
97551,48763
97740,98136
98039,97723
98097,76666
98526,56884
98529,71514
98987,72754
99759,70710
99818,80358
99992,63845
10007,88070
100206,99949
100216,51423
100709,61920
101039,59947
101141,72246
10121,66834
101505,99243
101591,60853
101650,90696
101766,55985
101828,66383
102133,86459
102342,64331
102641,96400
103058,76668
103747,85439
104187,64429
104316,51648
104401,64216
104452,59858
104478,85536
104489,72259
104530,70473
104689,61525
104759,85859
104842,73742
105015,81444
105141,43657
105211,60192
105398,98969
105700,62681
105811,66083
106334,46837
106491,58775
106503,51808
107050,53654
107217,74824
107652,70109
107751,64701
10780,45105
108034,56087
108307,99062
108422,83483
108480,65130
109443,71718
109521,68344
109698,63772
109857,98839
11024,95126
11074,54055
11104,64696
11312,69781
11389,98056
11590,49382
11932,52734
11988,90400
12116,50623
12157,68855
12544,58040
12558,72665
12625,79966
12764,84391
12765,72774
13057,88897
13172,64483
13256,65807
13390,48338
13420,69842
13573,47982
13638,51575
13918,53459
14005,65252
14039,59962
14325,61342
14640,60891
15053,71124
15059,48112
15086,66042
15109,84021
15773,70163
15997,51147
16248,62688
16369,80277
16468,78574
16625,88449
16868,68589
17034,44572
17080,51145
17085,53231
17157,61105
17222,76747
17356,53095
17381,44309
17548,71599
18166,86204
18641,99828
19019,96725
19155,77135
19278,82370
200085,49595
200132,75287
200698,47053
200726,96933
200924,63297
201077,62535
201252,45789
201301,58575
201950,46770
202449,77105
202514,40000
202696,97762
202856,62615
203221,93232
203394,61928
203524,64244
203784,57991
204731,76757
204884,80322
204912,93499
20496,95794
205018,58103
205331,61188
205365,66195
205626,99881
205938,95586
206006,97468
206158,58986
206259,79793
20627,80676
206666,60801
206785,68567
206794,66035
20709,86264
207386,93598
208112,69407
208289,80926
208314,52082
20848,87940
208487,62579
208742,84667
208897,64998
209046,83983
20909,86487
209236,88135
209936,40000
210445,72943
210584,66519
210897,71631
211153,72276
211329,65699
211432,87368
211635,74036
212096,60181
21226,64086
212273,73734
212301,55538
212417,82214
212510,65160
212994,64810
213082,99067
213319,63944
213862,72801
214272,95968
214363,88338
214549,63740
214649,77171
214673,58841
21487,64975
214875,88604
214915,67670
214917,50960
215257,55316
215348,50362
215508,85425
215605,80040
215713,61175
215973,72926
216060,71164
216161,54474
216589,78867
216596,47820
216883,67901
217110,46219
217298,97071
21734,68152
217395,89407
217413,77721
217618,77774
217671,51646
218005,61255
21802,61521
21821,56873
219085,47140
219231,65486
219282,87294
219310,63785
219354,77412
219476,85680
219488,86467
219506,59195
219571,62711
219604,74070
219691,88081
21977,65928
219903,74115
219924,88636
219996,70182
220231,57818
220273,57636
220331,99590
220366,84983
220376,63986
220391,64376
220551,64344
220638,60080
220790,79612
220891,71124
221010,87183
221065,66131
221096,44842
221439,56749
221831,84733
222737,60470
223176,53911
223492,62975
223858,51296
223911,85662
224083,80806
224293,54567
224563,78928
224581,62266
224666,52376
224740,63228
225095,43769
225109,48934
225154,49603
225708,55544
225748,76762
226436,55889
226523,61710
226585,65815
226936,46262
227125,87424
227554,91358
227774,99403
227822,70398
22798,74016
228132,72441
228640,48160
228665,46215
228744,43599
22889,84349
229413,76666
229528,71388
229870,68872
230256,63141
230448,61852
230530,86040
230624,72197
230874,66047
231063,74242
231394,56951
231529,70245
231590,85280
231687,72309
231715,53423
231753,43775
232133,93348
232204,74831
232480,49810
232502,95643
232929,62788
233025,51098
233043,61713
233126,53242
233551,61823
233740,60207
234044,46618
234107,65528
234466,69545
234537,88867
234570,66119
234619,50806
234740,76153
234907,46074
235100,58467
235203,43121
235390,81442
235800,67544
235821,65874
235856,48267
236020,63472
236035,98819
236051,92483
236570,98930
236583,68250
236865,86086
237115,47750
23738,70441
237445,64675
238043,42396
238177,73805
238388,81742
238599,81978
238654,46971
238668,63034
239048,52095
239120,83244
239440,44989
239527,85067
240175,61308
240310,53331
240482,61890
240678,75961
240992,87320
241058,90056
241142,90222
241201,65259
241208,99312
241297,44553
241421,57616
241531,65283
241541,57534
241846,53290
242173,59940
242356,72369
243161,74161
243263,60294
243535,84294
243564,92374
24368,52771
243820,98594
243887,45120
243930,62675
244031,62463
244068,88789
244351,44084
244742,49132
244915,72272
245226,91469
245481,55733
245497,57553
245543,96051
245678,67653
246096,57774
246127,40266
246305,68527
246320,47154
246468,62165
246648,73572
247043,48774
247411,97756
247447,57097
247488,69342
247620,73970
248511,83256
248526,69085
248666,72631
248704,66964
248722,58774
248974,54453
249019,88283
249188,90195
249397,78747
249502,77524
249503,60634
249591,70890
249736,79922
249904,59601
249940,54377
250064,66090
250154,60117
250344,96958
250398,97957
250803,79208
25098,75509
251634,99683
251971,81197
252059,60300
25208,52220
252125,60144
252500,97287
252580,66785
252600,54502
252657,55915
25330,63795
253385,51890
253481,67366
253501,76885
253755,75395
254391,84757
254588,45056
254679,86352
254776,74692
254828,78500
254945,45329
25497,75840
254985,77111
255448,50639
255739,83512
255796,81022
255963,64538
256207,87723
25640,57370
256410,76983
25642,67743
256502,98956
256556,60746
256564,63531
256567,52672
25661,67091
256637,86208
25722,68280
257567,81973
25795,72826
258012,58796
258015,70754
258096,88597
258587,41917
258823,58935
258885,58149
258891,46381
259039,50301
259165,52675
259288,43301
259352,80426
259376,66782
25943,53346
259517,60921
259659,98304
260433,52731
260543,121941
260554,96681
260742,62599
260750,71442
260830,96979
260960,76133
261038,69950
261072,62164
261142,65771
261569,97085
261586,69611
261630,56299
261663,76010
261848,65367
261854,55940
261938,54579
26200,66080
262053,99025
26207,49440
26226,72790
262339,81480
262580,64150
263116,76214
263270,73952
263343,90085
263417,89843
263436,72293
263523,79582
263544,51421
263619,40122
26363,49852
263852,90100
264271,87851
264371,77297
264692,86246
264710,94856
264730,72415
26475,86612
264891,58864
264949,40000
265309,92260
265717,79236
265736,93961
265789,84372
265797,63781
265798,70055
266114,61178
266187,56372
266445,71820
266505,72190
26668,75111
266712,53359
266883,72202
266939,66034
266958,74323
267077,99062
267141,53660
267343,53814
267427,69294
267449,84061
267515,97690
267592,76869
26774,54559
268093,57307
268241,98711
268282,68871
268294,72601
268956,59278
26913,82084
26966,97699
270021,48726
270079,50418
270108,114811
270398,99648
270413,97709
270729,48937
270858,53369
27116,46488
271562,64074
271729,40000
271859,55393
271936,93056
271984,99850
272237,46417
272452,72537
272461,60089
272481,68036
272608,96940
27282,85884
272923,73557
273339,71727
273409,60600
273490,52132
273883,75119
27397,87924
27404,40000
274119,61119
274125,49555
274442,47774
274546,83127
274586,82736
274799,77750
275249,54490
275830,69473
276097,84804
276599,83297
277083,77104
277147,81644
277155,51408
277739,76154
277898,86476
278073,64832
278087,78683
278678,99016
278742,73534
278920,55464
279695,50269
279838,71824
279894,83622
279939,72895
280057,62839
28010,56927
280459,61274
281046,57328
281123,85432
281394,73726
281546,40000
281808,61588
282071,73218
282355,70969
282361,66311
282438,69835
282579,62934
282622,46872
283106,78547
283128,68073
283177,97924
283420,43548
283551,59464
283657,55404
284147,55612
284158,74552
28454,83638
285163,70496
285281,76467
285410,48273
285446,50814
285472,73961
285580,74404
285947,69137
286083,76173
286162,90543
286469,73542
286526,62990
286622,82958
28682,93726
286980,43256
287050,60519
287381,73261
287728,93607
287835,98904
287843,46582
287846,49484
287933,47265
287953,99083
288000,63706
288245,62608
288246,74154
288282,66453
288431,69115
288673,79719
288677,74005
288810,65235
289190,96510
289328,68588
289897,54120
289992,60411
290236,99286
290698,97531
291154,98351
291269,68393
291346,64165
291435,72485
291442,77382
291470,73579
291523,69524
291823,78537
291975,77252
292755,40000
292882,54028
293140,85529
293217,72303
293221,60174
293297,92185
293419,91585
293522,74864
293750,52633
293997,80235
294157,63075
29425,65586
29445,62856
294827,43848
294932,98333
294976,61122
295693,75672
295699,44063
295702,49498
295729,54825
296886,94138
297155,74669
297316,61293
297494,67757
29751,49248
297751,83630
297988,54377
297994,80633
298061,88332
298382,83054
298689,59972
29876,66715
299209,67537
299231,47206
299490,58958
299522,75284
299558,76595
299906,88668
30278,63797
30518,98968
30606,62085
30721,81620
30862,70239
30888,55909
31329,75850
31542,44523
31667,68731
31935,48011
32015,59974
32598,48267
32688,67467
33062,66123
33074,65993
33206,48522
33270,98505
33271,66393
33316,62954
33421,90556
33502,65324
33923,94523
33937,85010
34337,61495
34625,78997
34634,99603
34791,75613
35059,71450
35147,61312
35843,60863
36030,72602
36041,58828
36047,53254
36251,75338
36702,92577
36925,72413
37052,51204
37086,68325
37106,54884
37180,88430
37318,79251
37521,63983
38118,63526
38458,50858
38688,52967
39126,87097
39289,74657
39543,51213
39806,97627
39908,63813
39931,45962
400191,40000
40028,71381
40053,55323
401077,76762
401110,94261
401143,96298
401421,67473
401469,65657
401543,70767
40163,91891
401635,98588
401642,69996
401847,45734
402051,58176
402480,80902
402567,81033
402575,83095
402807,62144
402968,65148
403121,69494
403141,54283
403192,86599
403249,92190
403335,40000
403356,66949
403882,63856
40417,79503
40420,47933
404622,66333
404707,74588
404960,86521
404996,82964
405088,61424
405448,65516
405512,88660
406221,46100
406288,70167
406389,85133
406512,88093
406623,60147
406641,88892
406861,72290
407204,61714
407686,98330
407730,83935
408078,64622
408089,41339
408153,83153
408257,45113
408264,62110
408412,56547
408520,75699
408562,81484
408941,80331
409090,76716
409300,50099
409653,89631
409938,66982
410730,86428
410789,61420
411167,43364
411175,82553
411245,94615
411630,75348
411860,55850
411876,53536
412265,59299
412339,90876
412487,58630
412904,68651
412921,82384
413115,55649
413259,88917
413671,93612
41378,71711
413922,45918
414293,96832
41463,81484
414782,65676
415049,66697
415150,50033
415223,50081
415316,68526
415427,71958
415533,94467
415678,69432
415725,71851
415976,46897
416111,70944
416169,67344
416976,50155
417048,68696
418076,44294
418195,63009
418794,43370
418823,88000
418925,71777
419407,48076
419759,68585
419891,69807
419907,118540
420214,79526
421035,55006
421041,60822
421361,63346
421489,53758
421506,60017
421567,80376
421585,59190
421642,44898
422277,58185
422321,86124
422362,84927
422420,55519
42265,40000
422669,57014
422771,75627
423062,75839
423116,48815
423124,76750
42314,48906
42335,94453
423533,88292
423609,51598
423774,77930
423786,86823
423831,82595
423864,92961
424046,40000
42418,54673
424386,62302
424565,97825
425095,50832
425175,72356
425182,61756
425262,99915
425324,63884
425493,78201
426188,96936
42627,64364
426449,78184
42656,77215
426573,87010
427010,98587
427155,98147
427221,96218
427371,64260
427476,69960
427477,84627
428006,62952
